business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsPriceRange
izDKJQTY1TuSrnt4l7reqA,Granger & Co,237 Pavilion Road,London,XGL,SW1X 0BP,51.4937584582247,-0.158635840925337,4.2,21,,"Juice Bar & Smoothies, Bakeries, Coffee & Tea Shops",0
F8dq_M1UehuDcEohAZpr6w,Knoops,80 Kensington High Street,London,XGL,W8 4SG,51.50195,-0.19152,4.6,12,,Cafes,0
MIKUeHBDQs46i6YOVeNKyw,H R Higgins,79 Duke Street,London,XGL,W1K 5AS,51.5129642,-0.1508551,4.4,18,,Coffee & Tea Shops,2
LYPuCoeoYpRpMcvFfwK3wQ,Farmstand,42 Drury Lane,London,XGL,WC2B 5AJ,51.5143394470215,-0.122018814086914,4.0,41,,"Gluten Free, Breakfast & Brunch, Coffee & Tea Shops",1
LUfGFtvxJw_Acs-KWCNNMw,The Watch House,139 Commercial Street,London,XGL,E1 6BJ,51.52089,-0.07528,4.3,7,,"Coffee & Tea Shops, Breakfast & Brunch",0
nBHgQH6Fo7VZ5ipeV9FZmA,Bonne Bouche,2-3 Thayer Street,London,XGL,W1U 3JB,51.5181053211288,-0.151716128809521,3.8,23,,"Coffee & Tea Shops, Cafes",1
PBFvhVyBi0lEJyTbyuxf5w,The Orangery,Kensington Palace,London,XGL,W8 4PX,51.5066360577041,-0.187725349125042,3.9,279,,"British, Coffee & Tea Shops, Tea Rooms",3
5BKcsFbleeE0vk7vVF0Mxg,Flocafe Espresso Room,40 South Molton Str,London,XGL,W1K 5RW,51.514113,-0.148489,4.3,10,,Coffee & Tea Shops,2
lIeWB3_sGwGaiqaDjchMYA,The Brompton Café & Bookshop,Brompton Road,London,XGL,,51.4979011566958,-0.169779014162486,5.0,2,,"Cafes, Breakfast & Brunch, Bookshops",0
nAwpCaUpBIneyj1Vg0Zlcw,Candy Café,3 Macclesfield Street,London,XGL,W1D 6AU,51.511873,-0.131473,3.8,64,,"Chinese, Coffee & Tea Shops, Desserts",1
Q6tw8tw0iZUUq9gumhA0nA,Park Room,J W Marriott Hotel - Grosvenor House,London,XGL,W1K 7TN,51.5097307293668,-0.155653953552246,4.4,29,,"Coffee & Tea Shops, British",3
-HkQk8DoHwNvzuLKmsWwOA,Host Cafe,Saint Mary Aldermary,London,XGL,EC4M 9BW,51.5126908219997,-0.0935071706771851,4.8,13,,Coffee & Tea Shops,1
dIWOqYszVKk-oswXDzUH6A,Primrose Bakery,69 Gloucester Avenue,London,XGL,NW1 8LD,51.5402263,-0.1511222,4.1,40,,"Bakeries, Coffee & Tea Shops, Cake Shop & Patisserie Shops",2
B-3l1JwevYh4JgJljntimA,FiLLi Cafe,21 Charing Cross Road,London,XGL,WC2H 0ET,51.5103553,-0.1286587,5.0,3,,Cafes,0
AZ22wY3_3ygZY8aid46EdQ,L'ETO Caffe,46-48 Shepherd Market,Mayfair,XGL,W1J 7QS,51.5065040588379,-0.14690899848938,4.0,5,,"Breakfast & Brunch, Cafes, Bakeries",0
kEI6mZ6EBzYFJ9veQ-vD3A,Chatime,Unit 34,London,XGL,WC1N 1AE,51.524453914796,-0.124379430363801,3.8,11,,Cafes,1
pda-judhXA46ukcyknEimg,Blighty Coffee,35-37 Blackstock Road,London,XGL,N4 2JF,51.5639223,-0.102986,4.5,22,,Coffee & Tea Shops,2
iy4bfIy9umgE7pcfPgbB7Q,Maison Bertaux,28 Greek Street,London,XGL,W1D 5DQ,51.513328,-0.130203,3.6,96,,"Coffee & Tea Shops, Bakeries, Desserts",2
nmkSaHYYp6ntKv1kBNB0ug,Caffè Nero,Unit 38,London,XGL,W2 1RH,51.514874793045,-0.176135101189141,4.4,9,,"Coffee & Tea Shops, Sandwiches",1
qQYMICNl8Qpd1dseg1Okcg,Dukes Bar,27 Old Compton Street,London,XGL,W1D 5JP,51.51306,-0.131439,3.9,29,,"Coffee & Tea Shops, Bars",4
MtJQNJVJsICx_YZ1LDOqBw,Cutter and Squidge,20 Brewer Street,Soho,XGL,W1F 0SJ,51.5123136,-0.1343362,3.7,52,,"Cafes, Bakeries, Cake Shop & Patisserie Shops",2
uCNH9aBdcJdRP6D6JiW1lg,Love Walk Café,81 Denmark Hill,London,XGL,SE5 8RS,51.4717102050781,-0.092739999294281,4.1,16,,"Delis, Breakfast & Brunch, Cafes",2
-ytJ0RSENVSapVFjL2oZYg,% Arabica,5 King Street,London,XGL,WC2E 8HN,51.5117691581927,-0.124042443931103,4.7,15,,Coffee & Tea Shops,0
No7AhdS-anCLc5u-ie1aMw,Canaletto,36 Beak Street,London,XGL,W1F 9RF,51.512286,-0.137595,4.3,3,,"Coffee & Tea Shops, Sandwiches",0
ZQfjDBIZKOp5ecbTPFjRrw,Tart,25 The Pavement,London,XGL,SW4 0JA,51.4622928473215,-0.140184631193612,4.9,8,,"Coffee & Tea Shops, Bakeries, Venues & Event Spaces",1
P86MKCSwKlgwFSsNS-sHmQ,Barista Cafe,219b Finchley Road,London,XGL,NW3 6LP,51.547105,-0.180062,4.8,4,,Coffee & Tea Shops,2
geUCLBj7iVB3T_0uNK-dAw,Sandwich Street Kitchen,6 Hastings Street,London,XGL,WC1H,51.5277775396796,-0.126372474038479,4.9,29,,Cafes,0
kiS0t7pjbdR1a-U5NEnlNA,Caffe Concerto,50 Shaftesbury Ave,London,XGL,W1D 6LW,51.5114503,-0.1327881,2.7,25,,Cafes,2
PHTcl--LbBwA1N6EHZV_sg,New London Cafe,216 St Paul's Road,London,XGL,N1 2LL,51.546910711,-0.0983781045074466,4.5,27,,"British, Cafes",1
Q-f511k1hYDIKfKIpC_HIw,Fabrique Bakery,8 Earlham Street,London,XGL,WC2H 9RY,51.5134638236347,-0.12840236007971,4.3,26,,"Cake Shop & Patisserie Shops, Coffee & Tea Shops, Bakeries",2
qVpaMQ1s6wqRe2A3K2Ptew,Workshop Coffee,80 A Mortimer Street,London,XGL,W1W 7FE,51.517581,-0.142626,4.3,23,,Coffee & Tea Shops,2
-MMUfvKPJXeo5ONoHSw7Zw,Double Six Cafe,66 Eversholt Street,London,XGL,NW1 1DA,51.5295715,-0.1330154,4.4,16,,Cafes,1
6o2qrggYvfu91PhS4J-6Gg,Pure,39 Beak Street,London,XGL,W1F 9SA,51.5124016305796,-0.137629508972148,3.9,11,,"Salad, Juice Bar & Smoothies, Coffee & Tea Shops",1
MPMPIoIeMe1P4faS-ldqsw,WA Cafe,5 New Row,London,XGL,WC2N 4LH,51.51103,-0.12648,4.6,8,,"Coffee & Tea Shops, Cake Shop & Patisserie Shops",0
bhnS0xTHG8fQx-k7392gdA,Hideaway Coffee House,7 Farrier's Psge,London,XGL,W1D 7DP,51.51137230456333,-0.1352185383439064,5.0,1,,Coffee & Tea Shops,0
cFCAYrs6LX17ucDFEWMXLg,Mihbaj,153 Praed Street,London,XGL,W2 1RL,51.516163,-0.1744713,4.4,44,,"Cafes, Breakfast & Brunch",2
H-Ke1qRMqKd7rvlMBmcQ6A,Birdhouse,123 St John's Hill,London,XGL,SW11 1SZ,51.4608992385793,-0.175180435180664,4.4,24,,Coffee & Tea Shops,2
bCkjiJ6wM3vFBebsu9PtgA,Paul,55 Baker Street,London,XGL,W1U 8EW,51.519155,-0.156502,4.0,20,,"Bakeries, French, Coffee & Tea Shops",1
Y5fRcO7-cjW77hYB5FEwWw,Kin Café,22 Foley Street,London,XGL,W1W 6DT,51.519398,-0.140404,4.7,20,,Cafes,2
8fOwzD6Ksk7fFinUzozVvg,Artisan,32 New Broadway Ealing,London,XGL,W5 2XA,51.513316,-0.306361,4.4,8,,Coffee & Tea Shops,2
MXYj38qKszh9Z7YATzmrrA,Store Street Espresso,40 Store Street,London,XGL,WC1E 7DB,51.5200997,-0.1306308,4.1,77,,"Coffee & Tea Shops, Bakeries",2
NEvo7jfIiQ79fZ-EdLtV8g,Beany Green,41 Broadgate Circle,London,XGL,EC2M 2QS,51.518924,-0.08359,3.9,13,,Coffee & Tea Shops,2
nI1XOUOdIAh5SmQJ4b31yw,The V&A Café,Victoria & Albert Museum,London,XGL,SW7 2RL,51.497374632002,-0.172478386364495,4.1,78,,Coffee & Tea Shops,2
VEPo_JsOXqcMy46dXCAdBA,Cafe Lemon,118 West Green Road,London,XGL,N15 5AA,51.5852229,-0.0782,4.5,10,,"Coffee & Tea Shops, Breakfast & Brunch, Turkish",0
fIg1VEHmj9H7p1l3-GEUuQ,Caffe Nero,43 Frith Street,London,XGL,W1V 5TE,51.5132621,-0.1314045,3.7,32,,"Coffee & Tea Shops, Sandwiches",1
G7Fmc6cPByyZbFeOBla0_Q,Sheila's Cafe,231 Cricklewood Broadway,London,XGL,NW2 3HP,51.5580762,-0.2172017,4.8,6,,Cafes,1
WJ91k7wveNBEZeRbGsDhXg,The Theatre Café,99 St Martin's Lane,London,XGL,WC2N 4AZ,51.51042,-0.12715,4.0,1,,"Coffee & Tea Shops, Themed Cafes",0
zuMYKZfI0M1LlotJ0ZmDug,Bob's Cafe - Queen's Park,77 Salusbury Road,London,XGL,NW6 6NH,51.5355571355547,-0.204899981617928,4.8,12,,Cafes,1
zmz6SXKf4N12tm189PtgIg,Fair Grounds,74 Broadwick Street,London,XGL,W1F 9QZ,51.5129233,-0.1382243,4.3,3,,"Coffee & Tea Shops, Cafes",1
n2bhQ85Vk9pT77jb4th38A,Crumbs and Doilies,1 Kingly Court,London,XGL,W1B 5PW,51.512258,-0.138374,4.2,38,,"Cafes, Cake Shop & Patisserie Shops, Cupcakes",1
o1gFln8kSV4Y36Zo420dyQ,Vanilla Black Coffee and Books,306-308 Kennington Road,London,XGL,SE11 4LD,51.4874737983978,-0.11141661554575,4.0,8,,"Coffee & Tea Shops, Breakfast & Brunch, Used Bookstores",1
