business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsPriceRange
VrE2T_PHb0ZPTNs3txahPg,Valley Cooked Meats,3 Grange Avenue,Manchester,XGM,M30 9ND,53.49197,-2.350588,0.0,0,,Delis,0
uj3rHmAR-TWzyRuhqkHsyA,Sainsbury's,2 Lord Sheldon Way,Ashton Under Lyne,XGM,OL6 7UB,53.4910387788353,-2.10403950790625,3.3,6,,Supermarkets,2
glcKbuCcQRD3F-5Ix0koCA,L W G,38 Pelham Road Thelwall,Warrington,WRT,WA4 2HF,53.3815892,-2.5379819,0.0,0,,Delis,0
k_2mD5KpvlplpnXfukzQnA,Sinbad,261 Kingsway,Manchester,XGM,M19 1AN,53.4318504,-2.2078454,3.0,1,,"Herbs & Spices, Greengrocers, Imported Food",1
1vO28njwFNs1gv0upZY91A,Say Cheese,54a Southgate,Elland,XWY,HX5 0DQ,53.6848724,-1.8371486,0.0,0,,Delis,0
HwnvBZQD9rZ4R3nH0ZJ6uQ,Muffins,10 Honeybourne Close,Manchester,XGM,M29 8XB,53.515481,-2.450722,0.0,0,,Delis,0
cTe3d9M9RmjcRZnemgmkaw,John Caddick,81 Reynolds Street,Warrington,WRT,WA4 1TY,53.383316,-2.554487,0.0,0,,Delis,0
sJf3ZfVmZoohGeVoErF5Dw,Sainsbury's,347 Wilmslow Road,Manchester,XGM,M14 6SS,53.440862,-2.218758,3.5,13,,Supermarkets,1
6UgDlXkeRC5aRy3fBAK4NQ,Oodles At Elaine's,170 Oldham Road,Sowerby Bridge,XWY,HX6 4EB,53.669975,-1.947714,0.0,0,,Delis,0
fPF2KVS-GJ9t-q_0pPbyXw,Black Milk,88 Oldham Street,Manchester,XGM,M4 1LF,53.48415,-2.2332,5.0,1,,"Desserts, Milkshake Bars, Waffles",0
09LhgqXEiyPYUf8xVZVF8g,The Manchester Cheesecake Company,,Manchester,XGM,,53.479324,-2.2484851,5.0,3,,Desserts,2
hcpe8MphK_FZibU4iDBl3w,MilkJam,85 Oxford Street,Manchester,XGM,M1 6EQ,53.4754575,-2.2416215,4.7,3,,"Desserts, Milkshake Bars, Cake Shop & Patisserie Shops",2
iUR6qFu_YbDtx3RYI7LmQQ,Sugar Junction,60 Tib Street,Manchester,XGM,M4 1LG,53.4837341308594,-2.23463702201843,4.2,68,,"Coffee & Tea Shops, Desserts, Tea Rooms",2
TQ3yFvw_2OvdavniABbMWQ,Home Sweet Home,49-51 Edge Street,Manchester,XGM,M4 1HW,53.4840985,-2.2358406,4.1,183,,"Coffee & Tea Shops, Breakfast & Brunch, New American",2
R3knjmflr5I-pmiRoNoczA,Treats,88 Wilmslow Road,Manchester,XGM,M14 5AL,53.454512,-2.225153,3.0,7,,"Ice Cream & Frozen Yoghurt, Desserts",1
osG4hzEHuCW5Hg8TrdA_sg,Archie's,72 Oxford Road,Manchester,XGM,M1 5NH,53.4707934290718,-2.23734519891968,3.2,39,,"Takeaway & Fast Food, Juice Bar & Smoothies, Milkshake Bars",1
gMqhJTM0a9l2ovi45Ivv5Q,And The Dish Ran Away with The Spoon,230 Burton Road,Manchester,XGM,M20 2LW,53.4261683,-2.2434202,4.0,23,,"Desserts, Coffee & Tea Shops, Tea Rooms",2
osQr5OL6mHrOXmBrqJPaZg,Oasis Ice Cream,109 Manchester Road,Manchester,XGM,M21 9GA,53.4472329,-2.2772333,4.2,12,,"Ice Cream & Frozen Yoghurt, Desserts",1
wtNz3uLGYQv9dGsXdwLQBA,Ginger's Comfort Emporium,1st Floor,Manchester,XGM,M4 1PW,53.4825688732068,-2.23578847776713,4.6,18,,"Ice Cream & Frozen Yoghurt, Coffee & Tea Shops, Desserts",1
HWo5vWTMer6GUrZ_pr4Oag,Bonbon Chocolate Boutique,9 John Street,Manchester,XGM,M4 1EQ,53.4837316839109,-2.23621415434947,4.6,26,,"Cafes, Chocolate & Chocolatiers, Desserts",1
YV0TR0AvGZgCzbXGzd46LQ,Delights,Rusholme,Manchester,XGM,M14 5AL,53.4545738,-2.2248521,4.5,2,,Desserts,1
x3terW94-VDPxY_kbSlgyw,Slattery,197 Bury New Road,Bury,XGM,M45 6GE,53.548196,-2.2944601,4.6,36,,"Bakeries, Chocolate & Chocolatiers, Cafes",3
57T8q6vp8cRq3zJx-73Gug,Wong Wong Bakery,28 Princess Street,Manchester,XGM,M1 4LB,53.477974,-2.241169,3.7,31,,"Bakeries, Desserts",1
MGW648XjHMrw5fFfkKOdAA,IceStone Gelato,131 Oxford Road,Manchester,XGM,M1 7DY,53.4705022,-2.2371673,3.4,7,,"Desserts, Ice Cream & Frozen Yoghurt",0
HQWHLbKyRZmz9h6SAtMa6A,Richmond Tea Rooms,46 Sackville Street,Manchester,XGM,M1 3WF,53.4764418,-2.2365385,4.0,53,,Tea Rooms,2
29dQvM9fntpqgQ_PkaoA8A,Bisous Bisous,663 Wilmslow Road,Manchester,XGM,M20 6RA,53.417864,-2.231309,3.7,6,,Cake Shop & Patisserie Shops,3
s_r-YRXFR9kADAmFsyZDfQ,Trove Cafe + Bakery,1032 Stockport Road,Manchester,XGM,M19 3WX,53.441223,-2.189375,4.4,23,,"Bakeries, Cafes",1
0vrP5EeeUsDKCCkVS_ixiQ,Moonlight,75 Wilmslow Road,Manchester,XGM,M14 5TB,53.4561777,-2.2252838,4.2,10,,"Takeaway & Fast Food, Ice Cream & Frozen Yoghurt, Sweet Shops",1
ldyTcJrfmvhbtpE4aKpPOg,Barbakan Delicatessen,67-71 Manchester Road,Manchester,XGM,M21 9PW,53.4458189568277,-2.27797722917143,4.8,52,,"Bakeries, Delis",2
5LcTjW9_MOTFbgmSFX6gcA,Evelyn's Cafe Bar,Tib Street,Manchester,XGM,M4 1NB,53.4832748,-2.2355296,4.5,42,,"Bars, Cafes, British",2
1iM4tbrT2tlAK0lQE5Hsaw,Frurt Frozen Yogurt,41 Whitworth Street W,Manchester,XGM,M1 5BD,53.4741877694989,-2.24342966981506,4.5,13,,"Ice Cream & Frozen Yoghurt, Desserts, Coffee & Tea Shops",1
EMMe9YPj_p2xA4-W8kVvGg,Delhi Sweet Centre,137 Wilmslow Road,Manchester,XGM,M14 5AW,53.45437,-2.224264,4.2,9,,"Sweet Shops, Indian, Desserts",1
ZPcEwIyTX5iEbL1XgkHC7A,Roma,268 Bury New Road,Manchester,ABE,M45 8QS,53.5523149270978,-2.2962286113578,4.3,7,,"Delis, Bakeries, Cafes",2
5Mn1kK7keAgk8bBUrKULWg,Gelato Passion,141 Wilmslow Road,Manchester,XGM,M14 5AW,53.4542351,-2.2241745,3.7,3,,"Desserts, Ice Cream & Frozen Yoghurt",1
hrHqrVxy3cq2PKxaevzbiA,Rollers Bakery and Café,33 Brown Court,Manchester,XGM,M2 4,53.4827213166644,-2.24144697189331,4.0,7,,"Desserts, Coffee & Tea Shops, Bakeries",3
HMrZF0b6AuFOnRgzAE8E6Q,Alabama's All American Eatery,8/10 Newton Street,Manchester,XGM,M1 2FF,53.4809868,-2.2339076,3.9,38,,"New American, Breakfast & Brunch, Sandwiches",2
O_KwMhKHuP4a2A7AVaTa0A,Cha Kee Hong Kong Cafe,72 Portland Street,Manchester,XGM,M1 4GU,53.4780422,-2.2395676,2.5,4,,Cafes,1
oI6l68batmR4NxncERJH_A,Ho's Bakery,46 Faulkner Street,Manchester,XGM,M1 4FH,53.4782737,-2.2402735,4.1,27,,"Bakeries, Desserts",1
Ree15LP8tQsKl-0geUrZMA,Caramello of Didsbury,10 Whitechapel Street,Manchester,XGM,M20 6UB,53.4163012,-2.2326408,4.2,5,,Cafes,2
xWOcLIYXj-2WvjhtUHT4oQ,Ice Shack,1c 160-164 Wellington Road,Withington,XGM,M20 3FU,53.4356115509423,-2.22742706537247,4.0,1,,"Desserts, Cake Shop & Patisserie Shops, Ice Cream & Frozen Yoghurt",1
JseOWGQR0b4ubP_xzyUQhg,Aleppo Sweets,2 Grandale Street,Manchester,XGM,M14 5NS,53.4536892,-2.2250587,5.0,1,,Desserts,0
eZLipIatxxAoeTTHOd5hZQ,Sam Joseph,Market House,Altrincham,XGM,WA14 1SA,53.387475,-2.351893,5.0,1,,"Chocolate & Chocolatiers, Desserts",2
1mJR16S20_70al55fOXj5A,Room Four Dessert,114 Deane Road,Bolton,LAN,BL3 5DL,53.5736082143324,-2.44019369162154,0.0,0,,Desserts,0
n8xvEKK36k8buw2wuR45Nw,Black Milk Cereal Dive,Afflecks,Manchester,XGM,M4 1PW,53.4825337,-2.2361945,3.3,4,,Cafes,0
ZGuPc9c5tcNzJ3wwZY-kCQ,Ambala,227 Wilmslow Road,Manchester,XGM,M14 5AG,53.4526898,-2.2225884,3.9,7,,"Sweet Shops, Ice Cream & Frozen Yoghurt, Chocolate & Chocolatiers",1
2L1MM-C4b8zu7L6y5nnODg,Frurt Frozen Yogurt,11 Bury New Road,Prestwich,XGM,M25 9JZ,53.5278034136891,-2.28062603595137,5.0,1,,Ice Cream & Frozen Yoghurt,1
K5zz05d_l40D9BbpLeu29Q,Cosy Club,Corn Exchange,Manchester,XGM,M4 3TR,53.484985,-2.243242,4.0,24,,"Bars, British, Cafes",2
mCZKQwjRACMTwO-UIbPOFw,Fredericks,The Chill Factore,Manchester,XGM,M41 7JA,53.467903,-2.361461,4.0,5,,Ice Cream & Frozen Yoghurt,1
nnfZwstqep4qcxh9Pc0gEg,Cube,190 Halliwell Road,Bolton,LAN,BL1 3QN,53.5916802,-2.4352088,4.6,5,,"Desserts, Ice Cream & Frozen Yoghurt",0
YOt61WA4y0SBK41GXyD1dA,Cakeaway,244 Fog Lane,Manchester,XGM,M20 6EL,53.4210816,-2.2171824,1.6,5,,"Bakeries, Desserts",0
pwNUQsi_Dn-C1_60aaQsMA,The Cake Box,111 Mansfield Street,Ashton-under-Lyne,XGM,OL7 0HP,53.478241,-2.115026,5.0,2,,"Bakeries, Desserts",0
KwRUPkPKhcmUV51jDcTWGA,Indulge Dessert Cafe,916 Stockport Road,Manchester,XGM,M19 3AB,53.4446466528755,-2.19178269544082,0.0,0,,"Desserts, Donuts, Cake Shop & Patisserie Shops",1
8Ajhbp24fDVilray5-5zEA,Chezzie Le Choux,3rd Floor Afflecks,Manchester,XGM,M1 4PW,53.4650993347168,-2.23705005645752,4.0,1,,Desserts,0
9jQ2Ji7uAMJgxGIMKqaNXQ,Kawaii Desserts n' Waffles,Manchester Arndale Food Market,Manchester,XGM,M4,53.48436,-2.23757,0.0,0,,"Desserts, Waffles",0
oyg0Mfm4fxmm5TjB9QnwPQ,Baskin Robbins,191 Wilmslow Road,Manchester,XGM,M14 5AQ,53.4533654,-2.2230646,0.0,0,,Ice Cream & Frozen Yoghurt,0
kawM_9vLgsiskq07iIWicA,Alex's Bakery - Cakes & Cupcakes,11 Chiffon Way,Salford,XGM,M3 6AB,53.489049,-2.263241,4.0,1,,Cupcakes,0
SiBaIaWd25-9bW56gBbogw,Lollicakes,212 Burton Road,Manchester,XGM,M20 2,53.4266234069089,-2.24284712145255,0.0,0,,"Desserts, Caterers, Bakeries",0
v0EDSXbEgRV2h4sgqsKqrQ,Gorilla,54-56 Whitworth Street W,Manchester,XGM,M1 5WW,53.4742455839166,-2.24254348191642,4.2,76,,"Breakfast & Brunch, Burgers, Sandwiches",2
sVWELYJx4e1YO0DjzafhdA,The Bagel Shop,64 Oldham St,Manchester,XGM,M4 1LE,53.4836689840343,-2.23387207835913,4.5,4,,Bagels,0
U6dLDISoXYTYSmDMDhrIZg,Scoop!,Manchester Arndale,Manchester,XGM,M4 2HU,53.482944,-2.242814,4.2,5,,Ice Cream & Frozen Yoghurt,1
JQxZ_FIvqU8Sk2DqfyjbQQ,Holden Tea Room,The Holden Gallery,Manchester,XGM,M15 6BR,53.468671,-2.238305,5.0,1,,"Desserts, Tea Rooms, Sandwiches",0
tsareGZ5jN6Ry3oMDUVTdA,Teacup,53-55 Thomas Street,Manchester,XGM,M4 1NA,53.484265,-2.236475,3.7,157,,"Coffee & Tea Shops, Tea Rooms, Breakfast & Brunch",2
lytis8pi-iUQDZnpL6UDjA,Greggs,10 Oxford Road,Manchester,XGM,M1 5QA,53.4734741,-2.2400775,4.2,13,,Bakeries,1
K3q2p4WcSYXT_o4ohF34uQ,Sanam Sweet House and Restaurant,145-151 Wilmsow Road,Rusholme,XGM,M14 5AW,53.45437,-2.224264,4.0,10,,"Indian, Pakistani, Bakeries",2
E3k6UNDBSS5t1X65oZCBUg,Cheat Daze,197 Mauldeth Road,Manchester,XGM,M19 1AX,53.432252,-2.2074094,0.0,0,,"Desserts, Milkshake Bars",0
iyERrWRvkOKZ3GEXub6lZQ,Moonlight,457 Cheetham Hill Road,Manchester,XGM,M8 9PA,53.5072682480659,-2.24025171250105,0.0,0,,Ice Cream & Frozen Yoghurt,0
Vrr8JXMrSJRDza8jYkMHUA,Gelato Royale,51 Wigan Ln,Wigan,XGM,WN1,53.5530306395407,-2.62794658768301,4.0,1,,Desserts,1
fS_Y-8VEFS8NHxaPjguOdw,Hey Little Cupcake,The Trafford Centre,Manchester,XGM,M17 8DA,53.466179,-2.3490048,2.0,1,,"Desserts, Cupcakes",0
u_bTttSiFEa_V4ZEC7Km0Q,Hey Little Cupcake!,Little Quay Street,Manchester,XGM,M3 3HF,53.4792289368956,-2.25001222586598,3.9,19,,"Cupcakes, Coffee & Tea Shops",2
9HfzGROF748jOYlQ-mzFGQ,Bon Bon,117 Derby Street,Bolton,XGM,BL3 6HH,53.5716254,-2.43682698804917,0.0,0,,"Desserts, Cafeterias",0
5KAjNJLe5h3_VjEHvxRz3Q,English Rose Bakery,66 Oldham Street,Manchester,XGM,M4 1LE,53.4834022521973,-2.23401689529419,0.0,0,,"Desserts, Bakeries",0
7BOzprA7BvHefZOJ5Krmpw,Syria Sweets,2 Dagenham Road,Manchester,XGM,M14 5ED,53.4560402,-2.2249085,5.0,2,,Desserts,0
3wyBZ7cRQx9Jl-fzhAbTcw,Desi sweets & Treats,61-63 Union St,Oldham,XGM,OL1 1HH,53.5401006,-2.1138264,0.0,0,,Ice Cream & Frozen Yoghurt,0
Iigl4DqokSAesYaOQRBDHg,The Chocolate Café,2 Bolton Street,Ramsbottom,XGM,BL0 9HX,53.648780878602,-2.3187539578703,3.5,11,,"Chocolate & Chocolatiers, Cafes",3
SWTZ55gODYnRlEQs842iAQ,Sweet Octopus,208 Moss Lane,Hale,XGM,WA15 8AZ,53.3815492,-2.3322625,0.0,0,,"Desserts, Cake Shop & Patisserie Shops",0
4u7KPY5t13dxOEfCoP-gYw,The Vienna Coffee House,78 Mosley Street,Manchester,XGM,M2,53.4789262956212,-2.24210469037186,3.9,13,,Coffee & Tea Shops,2
cVbxH8W1NpOuBXNtrKsSrg,Sweet Diner,48 Hyde Road,Manchester,XGM,M34 3,53.4561652,-2.1106836,0.0,0,,"New American, Desserts, Bars",0
R0gPFlUeb5yGGgBJqXuq-w,M1LKSHAKE Bury,1A Princess Parade,Bury,XGM,BL9 0QL,53.5918934935551,-2.29476928710938,0.0,0,,Desserts,0
NY7SrB7dckIEG_rIqDhGKg,Soup Kitchen,31-33 Spear Street,Manchester,XGM,M1 1DF,53.4835640433847,-2.23353981971741,3.7,49,,"Bars, Cafes, Sandwiches",2
on8wyR6vYqH44qfBufU7Tw,Baskin Robbins,Lower Mall,Manchester,MAN,M4 3AQ,53.4829292,-2.24283,4.5,2,,Ice Cream & Frozen Yoghurt,0
RkaJlgSvpmaWgftMiWMLow,Expo Lounge,766 Wilmslow Road,Manchester,XGM,M20 2DR,53.4158378159719,-2.23193015903234,3.1,16,,"Cafes, Bars, British",2
KzHD9TIuNS51ygN4x2Ci0w,Cat Café Manchester,103 High Street,Manchester,XGM,M4 1HQ,53.485043,-2.235834,4.3,9,,Cafes,2
d5Am8UT33pVFqel3j2Qb_Q,Moose Coffee,20 York Street,Manchester,XGM,M2 3BB,53.4806694,-2.2404666,3.9,84,,"American, Coffee & Tea Shops, Breakfast & Brunch",2
ul2sd_RJzOK3ziyFL0yeIA,Katsouris Deli,113 Deansgate,Manchester,XGM,M3 2BQ,53.4808933,-2.2477564,4.2,77,,"Delis, Coffee & Tea Shops, Desserts, Sandwiches",1
dPb3dhZCAcIhBVlCzr9coA,Fress,62 Oldham Street,Manchester,XGM,M4 1LE,53.4836063,-2.2339303,4.8,8,,"Breakfast & Brunch, Wine Bars, Cocktail Bars",2
QTzVuKy3mxwkZz1rIx8aeg,Jandol Baklava Pastries,Jandol 861 Stockport Road,Manchester,XGM,M19 3PW,53.443877,-2.191324,5.0,1,,"Bakeries, Lebanese",0
yRJoWpfiZpKX4pIdEoj-Xg,Affleck & Brown,4 Hilton Street,Manchester,XGM,M1 1JJ,53.4828835,-2.2347097,3.0,8,,"Bars, Ice Cream & Frozen Yoghurt, Sandwiches",0
CJnF_kafhwQjCjJEoxtVQw,The Koffee Pot,84-86 Oldham Street,Manchester,XGM,M4 1LN,53.4841023086734,-2.23333680492356,4.2,34,,Breakfast & Brunch,1
NcDg24mWnJHKoxCD-sLu4Q,Lazeeza,592 Stockport Road,Manchester,XGM,M13 0RQ,53.4559794,-2.1995543,4.0,1,,"Takeaway & Fast Food, Desserts, Indian",1
K0OIwmFVFZWZcq6c4QU_TA,The Fat Loaf,62 Green Lane,Sale,XGM,M33 5PG,53.430521,-2.342526,4.3,12,,"Coffee & Tea Shops, British, Wine Bars",2
4GJ--3mMosF2N7b9vSc9fA,Cha-ology,Unit 3B Nuovo,Manchester,XGM,M4 5AB,53.4834636440056,-2.22995917906235,3.9,7,,"Japanese, Tea Rooms",1
1n-cApjLS1XRY6aWMALz8A,Nom Noms Grill,430 Wilbraham Road,Manchester,LAN,M21 0AS,53.44265,-2.275495,1.0,1,,"Burgers, Desserts",1
MQj-TsuUp-G3ZPlFTA6a9w,Treats,Gas Street,Leigh,XGM,WN7 4PD,53.4956736,-2.5151563,0.0,0,,"Milkshake Bars, Takeaway & Fast Food, Ice Cream & Frozen Yoghurt",1
hqz5KRz5vUfzlLtQEdkKaQ,Cake Away,11 Shudehill,City Centre,XGM,M4 2AF,53.4846358474294,-2.23978815935578,1.3,4,,"Desserts, Bakeries",0
Uz-CAqfcpRAKgoDJii1djA,M1lkshake Bolton,26 corporation street,Bolton,XGM,BL1 2AN,53.5802612,-2.4291101,0.0,0,,Desserts,0
5Q8q1cCDqXKR93AsNUjJWA,Friday Food Fight,Great Northern Warehouse,Manchester,XGM,M3 4EN,53.4773061973864,-2.24994156638385,4.2,6,,"Street Food, Clubs, Festivals",2
zzXAKP0084Ngb2kyI3gMVw,Pastry House,Unit 2,Manchester,XGM,M14 5SS,53.455413,-2.22424,3.5,6,,"Bakeries, Desserts",1
_4pdit8AIHVJkEKJERBjzA,Scoop!,15 The Mall,Warrington,WRT,WA1 1QE,53.3900794,-2.5950387,4.3,8,,"Cafes, Ice Cream & Frozen Yoghurt",2
RdZd_UqWVHW3twwCE5hBng,Gelatos Ice Lounge,24 Bottom O' Th' Moor,Oldham,XGM,OL4 1JZ,53.5435256958008,-2.09862399101257,5.0,1,,Desserts,0
SwTO3MYLv-XA4bmnYaBeUA,Moos Mix Ups,32 Market Street,Ashton-under-Lyne,XGM,OL6 6BT,53.4894337,-2.091835,0.0,0,,Desserts,0
HzqoISa8xPRoPOh7NV3Hzg,CHILL @ The Cowshed,46 Winter Hey Lane,Horwich,XGM,BL6 7NX,53.5988007,-2.5477762,4.0,1,,Ice Cream & Frozen Yoghurt,1
XbRItTR50dgazBZZ7v1ZOw,North Tea Power,36 Tib Street,Manchester,XGM,M4 1LA,53.4829176827224,-2.23613677634547,4.3,78,,"Coffee & Tea Shops, Tea Rooms, Internet Cafes",2
HFiWn-Q-9dahid04nxD9bw,Musicana Cafe,10A Wilmslow Road,Manchester,XGM,M14 5TP,53.4568044,-2.2262109,4.0,4,,Cafes,2
twTMqrN7imECDEdOBAu-4A,Dynamic Desserts,89B Bolton Road,Bury,XGM,BL8 2AH,53.5927533107323,-2.31153860026197,0.0,0,,Cake Shop & Patisserie Shops,0
RHuxYocRvrACaoK08YiN_A,Chris' Corner,83 Princess Street,Manchester,XGM,M1 4HH,53.4782801151449,-2.24121180564815,4.2,5,,"Coffee & Tea Shops, Cake Shop & Patisserie Shops, Ice Cream & Frozen Yoghurt",1
Ee7SUXZMo0rdhwVHhrBjAg,The Funky Monkey Coffee Company,175-177 Bramhall Lane,Stockport,XGM,SK2 6JA,53.3938369750977,-2.15256190299988,4.4,11,,"Coffee & Tea Shops, Desserts, Sandwiches",1
G19jyXyFgy_mQXF0BbEMoQ,Ice Box Desserts,154 Heywood Street,Bury,XGM,BL9 7DY,53.5923615,-2.2850664,0.0,0,,"Desserts, Ice Cream & Frozen Yoghurt",0
YKjkz16q0K9HGiWlSkJPkA,Froyoberry,Cross Street,Manchester,XGM,,53.4804484247762,-2.24514842033386,5.0,1,,Ice Cream & Frozen Yoghurt,0
xxXWS539QBWZ9XA3baEPEg,Tootsies Ice Cream Parlour & Cafe,Botany Bay,Chorley,LAN,PR6 9AE,53.6676840323224,-2.62139996100384,5.0,1,,Ice Cream & Frozen Yoghurt,1
GTfMoftxYQXvpshonIOFZw,Sainsbury's,100 Regent Rd,Salford,XGM,M5 4QU,53.4769575,-2.2680616,3.9,12,,Supermarkets,2
mY7xYuHphguMfB1okRF3NQ,My Cookie Dough,Groung Floor,Manchester,XGM,M17 8AA,53.4657,-2.35022,0.0,0,,Desserts,0
c1y6GXZel-xPlq957fnWiQ,Cafe Football,99 Matt Busby Way,Stretford,XGM,M16 0SZ,53.46179,-2.28834,2.6,8,,"Sports Bars, Cafes",2
TsEieQ1m2BXdLeLFL_w2BA,The 8th Day,111 Oxford Road,Manchester,XGM,M1 7DU,53.4709876,-2.2375918,4.1,58,,"Vegetarian, Health Food, Cafes",1
Wn2DXHrfxOnkeo1ZYrQChg,Safari Narrowboat Tearoom,Lock Keepers Court,Manchester,XGM,M43 6EP,53.477580868475,-2.15005855158995,5.0,1,,"Breakfast & Brunch, Tea Rooms",0
o7xaJ2sHbsiHADgE-ym-MA,Lebanon,345 Kingsway,Manchester,XGM,M19 1NQ,53.4269829,-2.2101684,4.0,1,,"Herbs & Spices, Butchers",0
zf-bDZHqI-X70kTxJQLNsA,Nice Ice,71 High Street,Cheadle,XGM,SK8 1AA,53.3942701726904,-2.21610244363546,3.7,3,,"Coffee & Tea Shops, Ice Cream & Frozen Yoghurt",2
uo4ACiDfhk1CweTduxC2SA,Oak Street Café,Craft and Design Centre,Manchester,XGM,M4 5JD,53.4842968,-2.235496,3.8,5,,"Coffee & Tea Shops, Cafes, Sandwiches",1
BEgvt8ot0jjFUZ8bP2npoQ,The Bank,616 Bury Road,Bolton,XGM,BL2 6JA,53.5807457,-2.3924265,4.0,2,,"Bars, Cafes",0
Qi-rR00wA-FoDD_iG49B-w,Fredericks,Bolton Road Dairies,Chorley,LAN,PR7 4AL,53.6332550048828,-2.61292910575867,4.8,5,,Ice Cream & Frozen Yoghurt,2
XO3LZxu90lm2LBD0IVMi3g,Aqua Shisha And Dessert Lounge,32 Leigh Rd,Leigh,XGM,WN7 1QX,53.4996133546,-2.51882761716843,0.0,0,,"Shisha Bars, Desserts",2
WSGZD469BuW3bcGI-IoF8w,Ollys pancake,5 Bank Square,Wilmslow,CHE,SK9 7AX,53.3059833,-2.2309136,0.0,0,,Ice Cream & Frozen Yoghurt,0
Ab56-UaoA3s9rZpR0_ggfw,Smoothelicious Smoothies,Arndale Market Food Hall,Manchester,XGM,M4 3AH,53.4840520466267,-2.23894213491826,4.5,4,,Juice Bar & Smoothies,1
NtP8t9xv2LusnUM8l-BOgA,New Samsi,Regency House,Manchester,XGM,M1 3NR,53.4762677,-2.2362262,3.3,42,,"Japanese, Supermarkets",2
MbvDtihZDr17rMeN3-vx3A,Simone's,Arndale House,Manchester,XGM,,53.4842786,-2.2413957,3.8,4,,"Bakeries, Health Food",2
yAGPBGJbIdwivowWGo27Uw,Wing Yip,Oldham Road,Manchester,XGM,M4 5HU,53.4864815,-2.2288229,3.9,37,,Supermarkets,2
ppdtfLOAbPGYB97CrHNd5g,Shesha Lounge,137-139 Cheetham Hill Road,Manchester,XGM,M8 8LY,53.4946709,-2.2392092,4.0,1,,"Shisha Bars, Cafes",0
JbJy3l6d8KmmNDspIPpEfw,Holy Crepe,40 Nowell Rd,Middleton,XGM,M24 6FL,53.5616646,-2.1928547,2.0,1,,Desserts,0
STupl3NF7tRZguBWXTWx_w,Ezra & Gil,20 Hilton Street,Manchester,XGM,M1 1FR,53.4820119,-2.2329212,4.1,48,,Coffee & Tea Shops,2
TXAQXkAM-5yWKtu2yTjCQA,Love Pizza,Unit 6B,Manchester,XGM,M15 5JS,53.461765,-2.248492,4.5,8,,"Pizza, Food Delivery",1
ofzzkLEHuAVjid4AYixxAA,Ivano's,1a Higher Lane,Manchester,XGM,M45 7BG,53.544020875531,-2.29143989086151,0.0,0,,"Italian, Desserts, Bars",0
mPOPA5mm9iD9gzMSR0WPMA,Slush 2 Go,50 Moorhey Road,Manchester,XGM,M38 9TS,53.5394837,-2.4273405,0.0,0,,Ice Cream & Frozen Yoghurt,0
_3STWgaEqI9f8anklIPCNg,Perola Do Mar,98 Railway Road,Leigh,XGM,WN7 4AN,53.4981269,-2.5253752,5.0,1,,"Portuguese, Cafes",3
8-9v_b0pCTulGmgRFUP6lw,A Month Of Sundaes,9 Peel Street,Huddersfield,XWY,HD7 6BR,53.601465,-1.927141,4.5,2,,Ice Cream & Frozen Yoghurt,1
k4lHEVIDOIkAt5tNzZM59g,Diva Designer Cakes,1 Stamford St,Mossley,XGM,OL5 0LL,53.5189616,-2.0464954,5.0,2,,"Bakeries, Desserts",3
LPhIhnBlKXamGHZGd4RWOg,Lavender Barn,Dog Farm,Altrincham,XGM,WA14 4TR,53.384804,-2.39266,4.0,2,,Coffee & Tea Shops,3
Bn25GYBviAmn3scGTmthwg,The Counter House,35 Blossom St,Manchester,XGM,M4 6AJ,53.4845877,-2.2292137,3.5,2,,Breakfast & Brunch,0
jpTzoMm_Yhj6GI0bwLSWXQ,Christine's Tea Room,86 Liverpool Road,Irlam,XGM,M44 6FN,53.4526046,-2.4109926,5.0,1,,"Tea Rooms, Desserts, Custom Cakes",0
0MaaMzZ9BLQszTUbeDTMoQ,Suga Suga,1014 Stockport Road,Manchester,XGM,M19 3WN,53.4416481912306,-2.18956176011886,0.0,0,,Ice Cream & Frozen Yoghurt,0
RlVVMFIRlvO02qvDwT2vvA,Federal Cafe & Bar,9 Nicholas Croft,Manchester,XGM,M4 1EY,53.4841106387037,-2.23845871616618,4.4,114,,"Cafes, Breakfast & Brunch, Australian",2
XVJRiOtMmLglDwVMtzNP3g,Barfia,229 Wilmslow Road,Manchester,XGM,M14 5LW,53.4524117,-2.2223999,3.0,1,,Specialty Food,0
7fuxHApu-2gOmkp0i9TFGQ,Tast Catala,20-22 King Street,Manchester,XGM,M2 6AG,53.4811597312318,-2.24678226627043,3.5,2,,"Spanish, Desserts, Cocktail Bars",0
EhrKd0I0tENSBVE3zfQaSQ,Kawaii cupcakes,13 Bednal Avenue,Manchester,XGM,M40 8DW,53.492898,-2.212621,0.0,0,,Cupcakes,0
J6PR9c3aMF_gaMWu2CoMQw,Turkish Kitchen,153 Great Ducie Street,Manchester,XGM,M3 1FB,53.4907001,-2.2481492,4.5,4,,"Turkish, Desserts, Sandwiches",2
Ot434VsNbWcI2ESF0NfYRg,Pitta Crepe,Stamford Quarter,Altrincham,XGM,WA14 1RE,53.3883361290825,-2.34869409352541,4.0,1,,"Food Trucks, Desserts",0
wmSEUiVxApJEKP3cun8_LQ,Fig + Sparrow,20 Oldham Street,Manchester,XGM,M1 1JN,53.4826006,-2.2352782,4.0,42,,"Coffee & Tea Shops, Flowers & Gifts",2
